AmenitiesId,Amenities
20807522,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Heating, Family/kid friendly, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Crib, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Host greets you"
20822448,"Internet, Wifi, Air conditioning, Kitchen, Elevator, Washer, Dryer, Smoke detector, First aid kit, Fire extinguisher, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Building staff, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Luggage dropoff allowed, Long term stays allowed"
20865183,"TV, Wifi, Pool, Free parking on premises, Hot tub, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private entrance, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, BBQ grill, Patio or balcony, Beach essentials"
21061587,"TV, Cable TV, Wifi, Pool, Kitchen, Free parking on premises, Gym, Breakfast, Pets live on this property, Dog(s), Elevator, Heating, Washer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, EV charger, Patio or balcony, Luggage dropoff allowed, Host greets you"
20872439,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Elevator, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Private entrance, Beachfront"
20940124,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Gym, Breakfast, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Host greets you"
20945783,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Gym, Elevator, Heating, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Keypad, High chair, Hot water, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Paid parking on premises"
20989061,"Wifi, Kitchen, Free parking on premises, Elevator, Suitable for events, Washer, Dryer, Smoke detector, Essentials, Hangers, Iron, Private living room"
21059755,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Elevator, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Children’s books and toys, Hot water, Luggage dropoff allowed, Host greets you"
20791526,"TV, Wifi, Air conditioning, Elevator, Smoke detector, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hair dryer"
20845108,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Children’s books and toys, Crib, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Wide hallway clearance, Wide doorway, Well-lit path to entrance, Wide entryway, Host greets you"
20845825,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Family/kid friendly, Essentials, Private entrance, Pack ’n Play/travel crib, Hot water, Host greets you"
20893660,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Washer, Essentials, Shampoo"
20941829,"TV, Wifi, Kitchen, Heating, Smoke detector, Carbon monoxide detector, Safety card, Fire extinguisher, Essentials, Shampoo, Hair dryer, Iron, Laptop friendly workspace, Private living room"
20962081,"TV, Wifi, Air conditioning, Wheelchair accessible, Pool, Kitchen, Gym, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Hot water, Long term stays allowed, Host greets you"
20973119,"TV, Wifi, Air conditioning, Kitchen, Elevator, Family/kid friendly, Washer, Dryer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
20906161,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, First aid kit, Safety card, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Children’s books and toys, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Long term stays allowed, Wide hallway clearance, Wide doorway, Flat path to front door, Well-lit path to entrance, Disabled parking spot, Wide clearance to bed, Step-free access, Wide doorway, Wide clearance to shower, toilet, Wide entryway, Host greets you"
20827803,"Wifi, Kitchen, Paid parking off premises, Free street parking, Heating, Washer, Dryer, Smoke detector, Essentials, Shampoo, Hair dryer, Hot water, Other"
20994775,"TV, Wifi, Pool, Kitchen, Free parking on premises, Elevator, Family/kid friendly, Suitable for events, Washer, Dryer, Smoke detector, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance"
2105881,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Buzzer/wireless intercom, Washer, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Self check-in, Building staff, Private living room, Hot water, Bed linens, Extra pillows and blankets, Microwave, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed"
20953036,"TV, Wifi, Air conditioning, Kitchen, Elevator, Washer, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Smart lock, Hot water, Bed linens, Extra pillows and blankets, Refrigerator, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Wide doorway, Wide clearance to bed, Step-free access, Wide doorway, Step-free access, Wide entryway, Beachfront, Handheld shower head"
21031806,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Smoke detector, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Baby bath, High chair, Pack ’n Play/travel crib, Room-darkening shades, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Stove, Garden or backyard, Luggage dropoff allowed, Long term stays allowed, Host greets you, Paid parking on premises"
2104807,"TV, Wifi, Air conditioning, Kitchen, Pets allowed, Buzzer/wireless intercom, Heating, Family/kid friendly, Washer, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Host greets you"
20783233,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Pets live on this property, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Laptop friendly workspace, Private living room, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, BBQ grill, Patio or balcony, Garden or backyard, Host greets you"
20866128,"Wifi, Air conditioning, Elevator, Washer, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer"
20906942,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Family/kid friendly, Washer, Dryer, Smoke detector, Carbon monoxide detector, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private entrance, Room-darkening shades, Hot water, Bed linens, Refrigerator, Dishwasher, Dishes and silverware, Oven, Patio or balcony, Long term stays allowed, Step-free access, Wide doorway, Flat path to front door, Well-lit path to entrance, Step-free access, Wide clearance to bed, Step-free access, Step-free access, Wide entryway, Handheld shower head"
20965875,"TV, Wifi, Wheelchair accessible, Kitchen, Free parking on premises, Elevator, Free street parking, Buzzer/wireless intercom, Heating, Washer, First aid kit, Safety card, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Laptop friendly workspace, Bathtub, Pack ’n Play/travel crib, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you"
21063718,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Free street parking, Heating, Family/kid friendly, Washer, Dryer, Smoke detector, First aid kit, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private living room, High chair, Children’s books and toys, Hot water, Pocket wifi, Dishwasher, Oven, Stove, Garden or backyard, Host greets you"
20792923,"TV, Wifi, Air conditioning, Doorman, Elevator, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer"
20774523,"TV, Cable TV, Wifi, Kitchen, Free parking on premises, Pets allowed, Pets live on this property, Elevator, Free street parking, Indoor fireplace, Washer, Dryer, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Bathtub, Fireplace guards, Room-darkening shades, Game console, Hot water, Bed linens, Extra pillows and blankets, Ethernet connection, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, EV charger, Single level home, BBQ grill, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Step-free access, Wide doorway, Well-lit path to entrance, Step-free access, Step-free access, Host greets you"
20804962,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Smoking allowed, Doorman, Breakfast, Elevator, Washer, Smoke detector, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
21005012,"TV, Wifi, Air conditioning, First aid kit, Fire extinguisher, Essentials, Lock on bedroom door, Hangers, Hair dryer, Iron, Private entrance"
20827801,"Wifi, Air conditioning, Kitchen, Free street parking, Heating, Smoke detector, Carbon monoxide detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Lock on bedroom door, Hangers, Hair dryer, Iron, Laptop friendly workspace, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Oven, Stove, Luggage dropoff allowed, Long term stays allowed, Wide hallway clearance, Wide doorway"
21055635,"TV, Wifi, Air conditioning, Heating, Family/kid friendly, Suitable for events, First aid kit, Fire extinguisher, Shampoo, Hangers, Hair dryer, Iron"
20792560,"TV, Cable TV, Wifi, Air conditioning, Paid parking off premises, Breakfast, Heating, Family/kid friendly, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Self check-in, Building staff, Hot water, Luggage dropoff allowed, Long term stays allowed"
2085520,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen, Pets allowed, Doorman, Elevator, Buzzer/wireless intercom, Essentials, Hangers, Hair dryer, Iron, translation missing: en.hosting_amenity_49, translation missing: en.hosting_amenity_50, Hot water, Luggage dropoff allowed, Long term stays allowed, Host greets you, Beachfront"
20860562,"Wifi, Kitchen, Smoking allowed, Essentials, Shampoo, Hangers, Iron, Laptop friendly workspace"
20896819,"TV, Wifi, Air conditioning, Kitchen, Free parking on premises, Smoking allowed, Pets allowed, Suitable for events, Washer, Essentials, Shampoo"
20865085,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Free street parking, Heating, Washer, Smoke detector, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Self check-in, Lockbox, Private living room, Private entrance, Hot water, Bed linens, Extra pillows and blankets, Microwave, Coffee maker, Refrigerator, Dishes and silverware, Cooking basics, Luggage dropoff allowed, Wide doorway, Well-lit path to entrance, Step-free access, Wide doorway, Step-free access, Accessible-height toilet, Beachfront, Handheld shower head, Roll-in shower"
20880869,"TV, Cable TV, Wifi, Air conditioning, Essentials, Shampoo, Hangers, Hair dryer"
20964078,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises, Doorman, Gym, Elevator, Buzzer/wireless intercom, Heating, Washer, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace"
21130291,"TV, Wifi, Air conditioning, Kitchen, Paid parking off premises, Elevator, Heating, Family/kid friendly, Washer, First aid kit, Safety card, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, Children’s books and toys, Hot water, Luggage dropoff allowed, Host greets you, Paid parking on premises"
21132824,"TV, Cable TV, Wifi, Kitchen, Elevator, Free street parking, Family/kid friendly, Washer, First aid kit, Fire extinguisher, Essentials, Shampoo, Hangers, Hair dryer, Iron, Laptop friendly workspace, High chair, Room-darkening shades, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Host greets you"
21180955,"TV, Wifi, Air conditioning, Kitchen, Heating, Washer, Essentials, Hangers, Hair dryer, Iron, Laptop friendly workspace, Hot water, Bed linens, Microwave, Coffee maker, Refrigerator, Dishwasher, Dishes and silverware, Cooking basics, Oven, Stove, Patio or balcony, Luggage dropoff allowed, Long term stays allowed, Host greets you"
